0,1
294,409659
50,131500
1393,22980
172,560906
6520,3521
355,46350
111,940574
3529,29737
600,189773
5116,18204
233,299411
752,10126
20,358091
386,178766
1118,70703
142,713593
2278,12937
81,110534
4475,6586
203,462767
1668,34326
279,249131
35,847515
523,55106
3087,83
157,198901
1317,90991
96,632067
462,19356
706,150179
1713,43488
4,267539
2446,26011
9648,3149
859,79357
127,441954
4033,13970
310,114412
1042,8184
65,683996
188,67779
3720,21343
58,534679
5307,2291
668,32367
119,171066
1462,50810
2194,8658
271,86695
27,996008
516,135671
1858,15415
149,242058
6192,4594
821,39700
88,400011
455,194097
1187,75061
43,3950
165,503315
1630,63900
348,290543
2789,18481
104,862407
592,99261
4376,10911
226,147170
1233,28134
12,573477
378,59401
3552,5751
73,309414
928,23482
195,335172
291,156287
7615,823
1023,47767
46,728151
2366,31154
8958,4176
168,83652
4563,20095
840,115965
107,479781
1572,12017
474,225094
718,71967
260,391126
2946,14202
16,215390
5753,7241
2091,37724
138,645406
321,36200
77,889796
565,163688
1908,56997
199,281810
2640,1517
764,92255
31,419492
397,124415
1130,16505
153,700902
6684,8935
92,44143
3876,27396
8027,418
214,547743
5128,15812
245,304793
977,111682
1,791609
489,5346
123,176205
1282,69513
2015,22773
62,613994
428,104925
4822,2959
672,135865
1763,29699
54,259085
909,52714
176,377105
3289,9936
359,208229
1092,87973
115,772472
237,12730
756,160116
6859,6024
24,507624
1488,39860
390,267027
2831,35508
634,76508
4235,23924
85,120149
1427,1113
207,590352
283,65788
39,931205
3457,20368
527,219728
5044,11071
161,327796
2602,43388
832,25403
100,348677
466,164711
1198,61119
2206,7469
8,96023
863,130062
130,456079
1595,20780
313,235077
5929,2253
69,833529
558,48435
3121,31822
191,193078
8492,5606
1273,84913
2005,51839
52,659521
418,9162
662,177785
113,286915
2555,16072
968,109266
235,428424
4141,4556
266,141578
998,33515
22,676405
144,54142
3745,3235
83,524853
693,17918
281,345634
37,149323
1380,41413
2112,27543
159,619881
9131,1683
342,81244
4737,12962
98,986441
586,112946
1929,6763
220,230815
739,66815
6,390089
3302,24664
373,213507
1105,106816
128,745590
5500,277
2265,47221
67,30964
189,485163
1654,49863
304,277013
2745,11810
60,877684
548,89847
182,134420
1341,14164
121,566824
6468,7915
487,37179
29,303652
884,2530
151,362841
334,181618
1067,63063
90,705953
2410,17643
212,102539
4607,8346
777,145723
44,466101
1509,26687
411,253329
655,58440
3035,4789
106,201863
258,22233
14,921029
502,154885
7216,3994
1845,45603
136,259900
2577,28990
807,85079
75,434314
3981,18676
441,119118
1174,10598
48,71175
3832,13409
170,537872
5236,5839
353,324084
2795,40895
109,782093
598,34798
231,162269
1238,55578
1971,556
18,595892
384,91401
628,126457
1788,19766
79,244935
6304,12043
933,42679
201,406953
3207,24694
277,186458
8578,3559
1010,78547
33,759694
5404,14380
155,6912
94,494101
