0,1
1321,12677
39,731622
2480,10035
69,29629
8,499476
1702,5445
359,43549
54,311937
787,16656
3503,1669
146,108512
24,860306
92,175299
398,11706
31,587685
3968,766
1,57871
2198,5592
596,27523
169,141175
291,76347
1420,3340
77,233584
809,38187
16,407592
226,16035
43,220002
439,66316
867,7720
12,679264
119,93022
1157,20574
58,454654
546,53876
2744,226
333,34468
27,288342
1927,10268
157,48779
35,837225
676,23122
66,126595
3728,4205
5,646282
50,1897
142,203136
1607,14750
20,925824
264,53244
2177,11939
834,30585
6266,1168
41,384646
193,78883
1048,6283
621,44387
10,160477
483,19131
3108,3991
87,71697
26,547184
514,8851
216,113408
4733,1772
1376,21739
33,240608
2627,7971
64,429807
125,24838
3,781816
109,190392
1574,482
415,39144
48,626098
933,13318
18,106952
167,183245
289,5020
75,261005
14,341430
243,55803
2440,2711
670,36937
60,136312
1311,11230
29,724214
5103,340
98,23965
3333,6691
37,482076
312,61911
6,307249
739,2875
174,88567
4569,4281
1029,15559
2890,9260
83,166383
388,32562
22,578770
1808,7241
38,41687
557,20095
130,135626
3792,1280
7,953269
252,108123
114,254392
53,443184
206,9849
4295,3702
23,200267
458,61191
2044,5254
885,27151
30,677662
61,74434
1098,1427
0,475846
488,39937
351,14281
46,282668
76,346124
7156,749
137,69794
15,821604
713,5824
103,121355
42,632507
1262,18661
2514,3521
11,34258
1644,8432
301,47095
5825,2437
88,313136
820,21260
27,379843
217,101989
1072,25883
34,179755
431,6
4,766742
1713,12894
110,51404
2308,10099
49,537865
538,29863
202,144254
324,82170
1362,4539
19,223561
162,17223
3214,2236
70,213637
376,70958
9,606192
971,12329
55,96101
4450,994
1184,23501
2771,6227
147,163063
25,968360
269,28107
93,292803
1863,3924
32,359510
185,37286
612,15135
2,128939
78,7900
17,517917
349,54065
2119,855
44,326567
776,35098
74,390531
135,83515
13,876004
990,10892
120,148777
5247,3220
425,22221
3141,4778
28,65338
585,2526
158,118311
280,86862
1409,13855
67,245222
6,423289
234,30666
6826,285
51,193480
1516,6466
448,44976
875,18236
21,699077
3640,3096
100,109939
39,465170
314,9477
9,267009
4144,1958
177,59300
2374,7022
696,25413
85,142316
390,77370
24,664730
1245,1111
32,12418
62,487905
123,221584
1,899309
245,67881
840,5035
47,399283
200,94587
1054,16804
2824,1817
17,170998
470,36054
1752,11871
74,46317
5506,524
13,520668
501,24555
242,123930
3904,5757
58,259055
150,3505
28,792332
4369,4901
97,204566
1561,16180
402,49660
36,604759
1989,8356
921,31608
5,80431
1211,7424
600,42311
173,156724
295,20160
81,272662
3011,374
20,351946
224,72720
652,10416
41,114973
4833,2745
1293,23270
11,737473
2452,4353
118,26250
57,497774
1674,2062
331,40572
26,317765
758,14915
156,103198
34,859790
1010,30191
64,184385
369,6041
3,581055
49,57385
2246,3734
568,33354
140,137911
18,926747
263,85260
1449,9001
106,227870
45,418187
4928,1482
198,21889
15,214898
488,63476
915,630
91,89742
1128,13466
30,449325
518,51977
343,28911
37,286477
1899,4609
68,365378
129,43272
7,832120
724,17457
114,131871
3776,2317
22,11395
4250,99
283,58576
2144,6856
69,331197
801,28731
8,394021
237,75472
1091,3023
664,37859
54,154762
450,15708
23,743883
92,66039
31,552652
519,7003
183,122918
305,92689
1343,19682
0,237738
2671,1036
168,35262
77,187119
1541,9995
382,48099
16,624485
958,22849
3582,5417
42,99915
134,177698
12,982538
256,1590
1889,14443
58,334517
210,52988
2407,11683
637,31294
27,145860
5886,912
1316,5560
35,717139
65,18414
3300,3257
4,491394
355,72504
50,301568
782,8574
141,97687
4536,2579
19,878287
996,21406
2909,7637
101,164473
407,26029
40,573202
1780,152
10,38815
605,13040
178,129943
86,247506
25,437918
216,4143
33,209176
1498,16980
429,55490
2016,1840
2,672554
109,84940
1147,11933
48,472635
536,45414
201,150357
5328,1142
323,23649
17,277522
2947,6375
166,62701
685,4072
