0,1
860,30495
127,342185
5,759398
188,66059
66,571063
1531,6210
402,122351
646,81741
36,260372
1440,41655
341,14881
143,205147
3561,9445
753,50445
21,401340
1180,26244
4720,4957
82,101893
2370,19436
295,178305
51,923008
539,1959
112,535443
379,37856
1722,22919
13,125699
2637,7881
74,706792
166,34334
4926,701
43,639018
715,70405
105,226936
1371,10387
272,85528
28,878751
1981,28271
211,148375
822,17348
89,369428
3233,3963
59,57309
1707,30077
364,146523
4026,8739
124,287406
2,483650
429,4455
63,196549
887,44438
154,387831
6013,1457
1009,13091
32,674728
215,89028
2290,12058
93,617759
627,25827
17,331471
322,64591
1878,168
169,116157
780,76122
47,423630
1207,40660
108,21151
253,199409
3671,6451
9,936391
497,61676
192,254025
1291,33937
70,450387
4465,3504
406,108671
2115,13869
40,176683
955,8263
146,48755
24,584496
1489,19977
452,132002
2771,2652
85,273342
299,32881
55,802276
238,220742
848,67412
116,379102
1102,7258
3,78284
7145,1060
309,159268
64,890592
553,15726
156,317814
2964,10747
34,555329
461,51747
1804,28630
95,143247
4291,6253
141,413508
2582,17532
19,716054
202,2951
80,651988
660,39209
49,241160
1453,23815
354,95349
2063,4662
133,162615
743,36720
11,333473
5809,2003
3246,13282
72,71708
1628,11046
286,115197
42,994331
530,82580
225,264150
103,497042
393,18659
26,205826
3444,877
942,54223
1064,31445
87,684395
179,106586
2254,21894
57,599245
728,5941
118,299646
244,41335
0,847767
1892,14409
183,129178
61,437566
2502,8972
1129,49972
30,27138
5096,4123
579,62702
137,232544
1236,1634
15,463759
442,77164
76,153576
900,22498
167,361776
45,743323
3402,7460
229,58400
106,567012
1571,35233
373,138012
4036,381
2693,16080
7,290885
312,9729
68,803691
160,188846
770,45626
38,393438
1197,16514
99,92468
2342,3542
267,168913
23,904014
511,29656
84,519876
419,69792
1762,5354
53,121800
1091,44118
128,12772
6,657186
3852,11596
678,52596
67,256427
1380,25364
4553,6922
281,101471
37,869037
1990,19014
220,180507
830,1113
98,347554
22,39878
1670,20877
327,124519
571,96661
2860,5974
174,278036
52,510978
479,33459
5240,3179
113,211837
136,370682
258,229240
990,9152
14,702339
502,111931
197,83886
75,613125
655,19313
44,309292
3157,2225
350,55571
151,144480
29,418524
90,8153
304,196132
60,951352
548,42802
6346,583
243,246305
1341,15395
121,479197
369,86421
2078,10264
2,166033
918,28147
64,757084
155,64050
33,576827
1498,3896
460,118513
704,75430
94,269455
1361,38546
262,23490
18,783283
201,198667
3619,4337
811,59867
79,399144
1147,36242
4687,1693
48,107622
2429,12819
353,174888
598,11956
132,303578
10,532354
437,46994
1780,17883
71,135751
2604,101
1017,53955
41,712696
224,30974
636,66537
25,223678
1429,6841
331,81982
178,158676
788,14084
56,365555
3291,8648
117,49647
1591,26717
249,141486
3911,5074
4,984955
493,102366
187,293343
65,493821
401,2585
35,192681
950,37979
1073,22179
142,97828
2217,7140
20,627015
691,34756
81,327750
5452,1275
3102,15602
294,70828
50,830620
1942,10623
233,113284
111,428175
1111,46577
12,17465
3735,2884
561,56568
165,247393
1263,28829
43,447870
4437,9370
470,104782
2179,24205
104,181346
882,4892
149,351485
27,770476
210,45028
6558,1894
88,582954
1553,13681
424,128298
668,87908
2743,11327
58,283237
363,25095
123,215818
733,65079
1,375550
1160,641
62,76747
275,155902
31,900605
519,21776
3022,5648
92,550230
382,60365
1725,33134
16,136777
4349,4073
2640,14285
77,726914
168,8730
46,648165
718,49375
107,237608
1351,20263
130,470838
252,91628
8,852792
1961,1397
191,172611
802,31627
69,344282
39,67828
1687,7675
344,119700
588,78700
146,261041
1244,43696
7592,257
23,503077
451,16346
84,202496
3502,9995
908,50995
1031,27878
54,681132
4876,6540
237,98904
2312,16786
616,3424
6,305512
311,39445
67,844395
1867,24398
158,126669
36,434142
2478,5244
97,35931
5026,2636
265,210989
3683,12543
21,946090
509,72189
204,228872
1303,11527
82,457699
418,83061
2127,25295
52,150158
967,18775
3309,994
136,54847
13,563459
1478,30308
4103,10675
74,284769
288,6356
44,812788
227,193523
837,41801
105,388395
5964,2935
1127,15027
29,90168
2409,9591
334,165207
578,26391
181,332441
5552,4595
59,528804
486,61954
1829,2106
120,116875
124,420972
979,37494
2,732053
185,23066
63,663415
3817,8027
643,58629
33,251368
1436,34480
4610,847
338,110129
2047,15326
139,174194
750,10195
17,357703
78,46097
1635,16986
292,133940
48,967502
536,93092
2916,3777
109,507712
376,29736
10,221831
1047,4232
71,699028
162,80067
40,605343
712,13258
101,318547
3077,12225
269,53225
25,826735
1917,25993
208,140610
4236,7399
86,415162
2527,18271
55,314
605,40298
126,242757
1225,21297
4,475648
431,97285
2140,6597
65,164093
889,34083
157,335256
5650,3650
34,761767
3391,14015
218,72847
95,573110
1560,8409
385,112052
630,84363
19,265738
324,19790
172,207594
3590,2290
782,56144
50,403652
1209,32519
111,104053
2331,22053
256,184918
12,915904
500,6896
195,296994
73,542739
408,43273
6756,1206
1751,15872
42,130641
2667,10893
1080,51893
149,28776
4910,6067
27,632038
698,63266
88,234022
1400,3112
301,74138
57,883822
240,153750
851,23976
118,359139
3174,4823
0,59997
305,139152
3967,2164
61,981588
549,108245
2838,13443
153,288248
31,488726
458,11207
92,186384
870,47409
137,394917
259,237014
992,18297
15,677191
198,93946
2274,516
76,623642
656,31202
46,324077
351,67155
1839,5579
130,123447
740,81228
8,424469
1167,41482
69,14555
282,204465
3700,9119
38,929100
