0,1
24,193189
757,8308
2283,14303
207,110630
7532,1094
55,355765
1031,33406
299,140250
665,59960
3839,6767
116,273342
482,21907
9,921516
1230,37962
131,158980
70,552145
1779,3143
40,61874
6265,5074
589,28241
223,252027
1970,10803
17,604768
261,88840
1359,16189
78,132330
4228,1862
810,42404
47,864264
169,7128
108,388625
352,173922
1,333129
1466,32260
368,54360
62,954122
2992,761
184,199816
917,20168
32,448609
5159,6299
93,84053
1192,11097
459,119312
28,706164
516,70133
3690,12367
150,284429
6742,3866
89,645384
333,36178
59,164715
2500,4678
10190,919
1890,24543
4758,10301
242,40784
13,434677
257,195842
623,1816
74,229729
2149,16804
440,98992
43,971267
1264,26899
165,147054
898,52708
104,482826
3522,9117
20,14841
5636,57
143,399691
1119,45172
387,151711
81,760663
570,79212
1668,5646
51,588484
295,68898
9084,2140
112,211187
844,30930
5,846100
2202,3393
127,91032
66,344997
1043,18827
310,125365
4095,4500
677,49208
36,262133
402,9631
219,180675
2660,15152
26,537532
6862,2552
1735,34864
87,60978
3261,7328
57,694198
545,23264
179,236239
5062,8530
362,77930
1460,1265
11,121849
743,63169
72,853952
6420,6521
194,25115
41,377247
1018,51229
286,171790
2727,11754
652,89824
102,314028
1567,13159
4619,2846
469,43846
19,948941
141,188387
873,5267
80,471203
8014,390
2399,23608
49,105760
171,351353
1148,28994
415,136751
598,55666
3772,2057
3,630468
247,17197
5496,7290
64,154270
1895,9204
34,797041
522,115743
156,71593
3330,13827
95,429313
6198,872
705,32930
30,247684
2105,6037
396,98249
1312,21177
213,128020
4363,11168
946,37689
60,517189
122,4044
2929,18270
15,745750
503,100320
7095,4756
137,328334
1602,27770
76,574062
320,49447
3128,10429
45,208620
778,15967
5294,1386
228,80574
22,363000
999,8075
266,114614
633,67212
83,294210
450,31773
53,890331
175,161682
2616,273
114,526718
1823,19834
4875,5811
7,46049
129,443583
68,689328
556,11993
190,225375
1991,13263
38,606313
282,108675
7606,3508
1380,35752
99,143968
831,57904
3639,4253
23,885674
145,23813
84,395291
1061,40467
328,156456
695,74913
54,301911
1519,2719
420,65413
3045,17707
237,220453
969,26428
8,465843
2327,8646
69,86582
1168,14489
435,134677
3945,1009
39,721630
527,44447
161,268702
344,6597
8767,1720
16,176388
2457,21726
1847,30464
77,782179
199,56680
3373,2928
46,417042
290,198782
657,18508
107,246827
4990,5400
473,82878
0,978931
1221,10532
122,117070
61,498195
3479,16103
6531,2234
31,34444
153,374230
2839,6908
580,95004
1679,22477
27,563248
4422,9420
271,39141
88,193589
821,478
58,815784
2255,20478
180,102681
119,348375
1095,26016
363,146475
729,50758
3903,11283
12,279229
378,12739
5444,3797
1294,43121
195,149964
42,544162
1751,4915
103,68508
8892,1293
19,678527
508,29896
142,256996
2034,1581
81,595545
