0,1
25,9214
69849,69
31031,1644
44886,1034
182215,170
6189,3371
321711,18
18854,357
707270,52
2192,5996
13056,2389
189814,103
53354,611
964365,1
121836,238
8982,4811
452097,86
1536,1203
72672,594
21525,2016
35380,35
10843,4043
28338,893
292498,131
78814,334
4839,1401
678667,29
157641,63
17504,3264
536,5448
14147,165
419787,12
612795,97
40285,554
2627,3196
100527,148
20174,961
874422,46
4915,5714
135775,227
351778,74
9493,1903
48922,430
222197,24
7048,667
995085,57
75529,261
18400,1785
483824,108
3355,6967
32164,1074
176085,311
12510,3512
500242,7
105223,464
25267,91
258,2479
196058,193
59034,803
268507,41
110518,375
6025,4948
36543,1442
632246,71
10298,1341
154524,121
2424,8403
67366,629
27937,2154
884626,20
46530,206
5392,3712
395041,54
565390,104
15707,562
286459,155
1791,6709
89285,3
14700,1612
51993,1002
166494,291
329947,138
3790,342
691900,37
21429,2368
215887,82
37420,742
8215,2876
105505,184
459204,31
30737,1132
130468,370
533056,65
80908,522
6493,2097
55199,116
2892,4129
794029,14
227867,251
13359,861
300224,99
62798,454
23674,1521
42107,1267
187370,48
1106,3249
22225,279
426827,127
11543,2617
597084,25
48744,483
273476,212
119362,59
4250,1025
144180,161
77164,771
359879,9
16861,1838
198,7562
33890,398
246506,144
26901,652
978745,42
83969,225
2060,1749
492050,73
5615,5204
338623,174
8850,22
1618,9048
769928,56
203156,259
43732,868
252167,106
7782,2901
95306,310
652191,5
17971,1309
3445,5576
139187,89
12173,2274
54043,191
379330,39
7870,4351
591549,84
729,541
74093,135
23083,1557
36633,947
834484,33
174572,219
9960,3420
313549,67
27508,422
5108,2302
200909,16
57598,710
16461,2844
113911,304
1362,4876
15400,1117
149860,355
561604,50
64533,507
25715,2060
39478,78
3224,4092
236317,180
20863,789
285023,27
4032,6615
92655,366
8305,1433
682133,61
