0,1
974,4931
21286,2462
50193,404
6052,816
13669,3422
28513,130
8200,1365
70310,542
3903,6714
24216,1090
96189,267
95,2736
48142,679
7517,4382
16111,1913
12009,359
1853,5297
35056,907
4050,2142
68112,84
14206,496
31003,1730
6784,3514
38620,222
5808,3925
22214,1456
55027,633
3073,1136
78952,313
18015,2782
25046,724
10593,1959
437,7035
20749,39
36960,1273
97116,450
4929,2919
45163,999
13132,2233
61569,176
2194,7583
8762,587
4465,5526
31809,374
1145,1609
65207,785
17160,923
88254,100
11692,2569
43039,511
2414,4215
18820,1746
51633,1060
3586,237
76047,648
15110,3117
266,9290
29953,1151
7688,2386
71750,328
5344,6501
22776,740
1682,3346
49729,54
9104,3758
17697,1288
58322,465
9690,1014
1486,5952
82736,191
21799,2660
36643,603
5490,1837
13694,282
28537,1517
8225,3163
40061,831
3342,4535
23654,2066
54514,8
608,420
7212,5358
15805,3437
26743,145
12290,1380
72446,557
2133,6730
19907,1212
98813,389
4673,2858
46860,801
10141,4504
14829,2035
60239,938
864,8345
6333,115
38755,1349
5942,5053
87192,526
33286,1075
2622,2310
62778,252
18637,664
25669,1898
10288,3636
40757,343
132,4047
20444,1578
51303,755
5210,892
77671,69
12827,2538
1889,8711
29624,481
9311,1715
3940,7202
24253,206
31284,1441
95346,618
1206,3087
47299,1121
6674,4824
16635,2355
57260,298
11167,709
2964,5648
35312,23
3281,1258
67343,435
15390,984
91757,161
7382,2630
37851,572
5039,4276
23398,1807
2304,399
8652,5338
17246,3280
26230,948
9824,2183
73886,125
1035,6298
21347,537
6113,3554
44394,262
11582,3966
13388,1497
61826,674
2451,8081
7920,1177
3623,6115
84873,354
32334,765
302,2000
64365,902
16318,79
27256,1314
88291,491
11728,2960
42197,1039
1572,4743
19931,2274
52744,216
4111,628
14267,3600
1377,9773
31064,308
6845,1542
70908,719
22061,857
95108,34
2921,2503
49015,445
8390,4149
18351,1680
58976,994
10929,171
41397,1405
772,5109
82022,582
36808,1192
4776,2426
66886,369
12979,780
29190,2015
8878,3387
39347,95
4581,3798
24893,1329
53800,506
919,1055
6388,5993
79825,232
16934,2701
27872,643
11466,1878
2677,7319
19083,323
35880,1558
3849,3204
46036,872
10196,4576
14884,2106
59415,49
40,7456
7462,460
5118,5399
33829,186
12735,3890
1798,1421
63907,597
17813,1100
90006,277
9537,2747
41959,689
1334,4393
21646,1923
50553,826
5826,3
44107,1238
76920,415
14029,2884
28873,963
8560,2198
69596,140
3189,6313
23502,552
32486,1786
455,3676
47916,384
7291,4088
15885,1619
56510,796
12369,933
2213,5871
83463,110
19644,2579
34488,521
4410,1756
14566,247
1090,10123
30777,1481
90934,658
6559,3128
38980,1161
6168,4865
22574,2396
55387,338
2359,750
7828,5688
25406,64
10367,1299
74430,476
211,6648
20523,1024
97476,201
5289,2670
44705,613
11893,4316
12674,1847
1737,8523
9159,293
39627,1527
4276,5231
85526,704
31620,841
1541,2076
65604,18
16483,430
27420,1664
11014,3448
43436,155
2811,3859
19217,1390
52030,567
3397,1233
76444,410
15506,2879
663,9051
30350,821
7157,2056
4813,7131
23172,135
34110,1370
94266,547
2079,3016
49539,1095
8914,4799
17508,2330
58133,272
10086,684
809,5622
35965,364
5887,1598
66043,775
13504,912
92411,89
8036,2559
40457,501
3739,4205
24051,1736
54056,1050
150,227
7572,5165
81009,638
16165,3107
27103,1141
12064,2376
72220,318
1908,6491
20267,730
3958,3336
46146,44
9427,3747
14115,1278
60599,455
1224,7863
