0,1
518,123013
30,691829
1006,2757
396,303778
152,423323
823,74443
3509,23079
91,158424
1922,39743
6561,9108
305,28617
9826,268
60,525255
182,288096
2807,5213
610,63944
121,892019
488,134512
1708,15780
2212,44790
4409,2418
15,87009
3311,29548
625,171363
7949,6296
137,715487
1113,51107
320,224099
76,355938
930,11174
198,193057
1998,16712
45,846362
411,47703
7491,7465
167,444593
839,142048
1327,36893
106,324044
4379,13725
717,108071
3684,1278
266,177776
1487,71847
22,588993
144,24191
572,204499
5454,10779
83,746032
1060,95369
450,272849
2647,25478
205,402860
8994,1854
785,59010
53,113778
1884,5867
358,81161
114,497002
3043,12777
1457,41279
6095,3480
236,256795
251,334137
495,31135
7,984038
373,213271
129,598934
2265,9238
68,67003
678,125277
1167,18433
282,320826
3944,4411
38,434692
892,94043
160,160496
1808,54110
99,813801
465,1425
221,540672
1247,77226
26,266679
2834,20680
636,37293
331,145881
1552,27149
87,630716
4604,17293
209,102493
3230,7996
545,181750
57,718761
1033,63069
423,239109
179,366376
850,14448
118,208846
5000,341
2193,32196
255,50232
11,464193
865,115313
1354,9842
133,298568
560,85186
72,951822
3856,19495
438,156242
1659,45588
194,567459
6633,5960
41,35579
5534,12869
163,761383
347,286913
2544,4080
102,376279
957,70990
224,128299
1727,22742
1972,38898
18,855085
4779,8263
385,98036
141,508390
3070,28280
8136,998
1300,58154
79,231603
690,5011
293,187758
1514,79847
49,615809
2368,15443
171,43945
7678,2031
598,137122
110,684904
1087,29212
4138,21286
232,408117
736,105623
3421,12039
3,176191
125,788152
308,17385
64,552517
5802,7021
186,283554
2719,36183
278,397561
522,56912
34,917908
400,119758
1621,569
156,648945
95,75777
3391,23346
705,160216
1193,39960
6131,10442
272,254612
28,344842
882,24769
10404,1602
150,220369
2042,6682
89,836586
455,65735
211,475581
791,132188
1279,13456
58,312953
4331,3143
669,88343
364,171715
1584,53034
120,569723
242,8985
501,189609
13,776867
989,83680
379,261245
2576,17989
135,393135
806,48371
7154,5085
74,143783
1905,33129
2149,53909
4682,15652
287,109540
43,481740
2973,2612
1386,73638
165,237332
593,21867
104,972942
470,202175
5353,11046
2218,26948
9298,3781
20,60937
631,114130
142,696731
1119,7659
326,305479
81,427717
936,78837
3621,14111
203,150523
1760,42613
6399,1156
51,790365
417,31995
173,529632
112,293869
2920,10528
722,68294
249,127025
1470,20181
5,660328
2324,46397
4522,5702
127,91868
3240,34864
554,161979
66,707627
1043,55593
6292,12611
432,228957
188,347994
768,3229
36,193597
2111,22027
341,38641
97,449452
1439,27565
219,328586
4175,18640
268,419189
512,99116
24,944261
3808,4161
390,183097
1611,64416
146,581563
85,16252
5578,1824
1184,87481
299,275867
2496,30021
55,403592
909,51523
177,116604
1825,11590
116,881477
482,82819
238,501352
3167,17127
741,152473
1230,47052
5868,7881
9,248850
619,35925
314,217673
5197,14198
70,604656
2389,175
192,72319
528,129627
39,673752
1016,24664
2603,40820
4068,9727
161,437710
833,95842
3518,25951
100,165411
8767,2326
1932,59482
261,6340
17,532784
1359,81633
139,268851
2763,13249
566,41751
78,913417
6914,3952
444,138394
1664,30484
2244,52127
4442,22558
47,105777
3343,8586
657,173805
169,721588
1146,65895
352,244374
108,358889
963,18849
230,200986
5113,4827
1954,33854
1,824892
367,54582
123,466308
795,121086
1283,1897
62,302918
673,77699
3694,21152
276,156498
1497,37766
32,558570
154,26097
93,753934
1069,101899
2656,6944
215,382039
761,61966
29,133652
1860,14920
2104,43758
4729,776
334,90092
90,512741
3020,32631
8269,4282
1433,50667
212,222592
304,353974
548,10277
59,990615
426,191093
182,606426
2318,19930
120,46061
7811,6433
731,139949
1219,34477
258,323203
3920,13342
14,412519
868,109821
3554,2978
136,181050
75,780349
441,23215
197,543563
5659,8736
44,274549
2852,28753
9199,404
655,58627
349,111820
1570,5484
105,651118
227,80320
3195,15860
510,151205
21,733433
998,44362
6247,2447
388,256219
143,337355
815,29628
82,212375
2158,11389
296,68697
52,480372
906,124702
1395,16791
174,318270
4263,7494
601,93202
113,933623
479,163771
1700,57385
6,1042
616,195067
128,769437
1105,76250
311,265703
2508,23819
67,385197
922,40433
189,144431
1746,25242
1990,59231
37,875417
4797,20568
403,100586
159,486198
3088,5631
1318,64768
98,242192
708,12349
269,207949
5152,3559
25,618252
2344,31299
147,53450
574,118532
86,702132
