0,1
86,343826
575,30154
148,147311
2955,3126
25,816569
270,96201
1948,20908
117,239861
849,48884
56,653924
193,8850
71,719565
132,407705
4283,145
10,211698
1231,34083
468,50696
102,511398
2055,7055
163,319507
895,14004
41,900911
285,128468
1177,37476
79,77663
1605,1861
18,376194
506,62455
231,179815
5847,4537
354,27044
48,272077
3466,10989
1040,17983
64,583903
125,41405
3,771324
704,6298
94,120531
3085,13230
399,106763
33,519047
1742,31469
212,248916
945,58549
2532,1240
334,160820
29,22358
121,422196
609,85509
182,189152
1403,10351
60,803066
304,70860
2150,17159
4958,1460
75,328697
807,35398
380,137212
991,52012
14,627229
3188,5308
228,87461
1570,15317
655,38789
45,152745
449,3310
83,468636
144,292392
22,978416
3928,5850
266,216895
1212,28357
113,56080
2310,9288
52,362690
540,19297
189,133710
6049,651
1410,42718
67,851284
312,78536
1837,7753
6,225402
739,67754
2661,14561
98,636214
159,32800
37,712506
3699,2706
85,197595
1305,23689
390,46653
24,501004
1977,26381
970,11682
359,114867
54,107500
4449,2791
69,395182
558,53466
2755,6624
130,166203
8,859085
252,13432
100,270032
1015,205
39,569783
199,65084
2396,22407
77,757204
138,339110
626,25286
16,143104
3159,10603
474,93213
107,553915
1816,17411
168,235366
901,44173
46,952571
291,158637
62,4189
1,418709
489,104970
214,219129
1435,29676
336,61328
2106,4019
31,314592
764,21801
455,123751
1065,48152
88,613310
149,83919
27,702727
1492,8626
271,227444
729,73504
119,176780
5734,1045
424,33611
58,450468
195,283217
3613,7954
1111,14897
12,38369
104,353616
592,1536
165,116000
43,837367
287,102418
4681,5482
1912,26617
81,255240
813,54153
2583,11934
20,655586
233,18866
661,81306
50,195262
1271,5504
432,66098
65,482955
2019,12448
127,323935
859,30991
4,906620
249,145100
3392,762
96,98596
1622,23303
35,386002
523,46267
208,148538
330,9941
24,289413
4144,2363
1093,34929
177,51542
2374,4836
55,744052
681,16216
70,129004
1291,39688
375,74998
9,540323
1718,3040
223,232883
955,63549
2542,20822
345,177506
40,27935
3862,8821
78,437719
566,91430
139,208740
1360,20201
17,787310
7341,387
261,43623
108,297022
841,6975
414,121388
47,599974
3221,13783
185,103251
63,688629
1527,32327
124,406338
612,59592
2809,2284
2,163235
459,24638
93,469794
154,265557
32,995092
276,185307
1188,11401
89,71402
2287,18209
5277,3678
28,335945
517,36380
242,139565
3050,6151
364,88303
1890,12959
59,246002
791,41003
74,644858
135,1155
13,722844
4377,8115
105,214727
1325,24969
410,56926
44,517679
1997,10134
936,16942
326,134760
6185,1701
1119,45071
21,80889
1699,5088
112,379218
601,68747
2798,15096
173,183211
51,864493
295,28949
66,278555
3484,3597
982,21379
5,586994
219,49057
158,349265
646,9530
36,111293
450,108634
4844,572
84,525492
145,252159
877,49446
23,936811
2464,7481
267,168432
114,14475
53,424118
541,77829
190,191074
1411,2485
68,809374
312,62994
2083,23592
4890,4997
7,331929
740,26285
1075,53872
99,619284
3273,11450
160,94059
38,671037
1503,18393
686,41814
76,159174
381,6403
15,460754
503,119648
3647,13397
4013,8926
1144,30264
45,57801
2243,35
61,369122
549,22834
122,125968
0,843542
244,86137
1922,10844
91,228426
824,70980
2594,17787
30,638069
5401,1885
209,34654
87,704623
3750,4425
637,86713
26,205750
1247,15789
484,39261
118,504078
179,308071
911,3940
57,922093
301,116728
72,99759
4467,6328
1598,27615
11,403168
499,55202
2697,8495
225,169294
347,19723
6511,1281
42,260794
774,78962
1056,7920
80,573077
141,68378
